#Region, String, Module x, Latitude1, Longitude1, Latitude2, Longitude2, Latitude3, Longitude3, Latitude4, Longitude4
North_G02_IV28, S10,6,-4.435819288,40.71129951,-4.435819438,40.7113098,-4.435843655,40.7113096,-4.435843505,40.71129931
North_G02_IV28, S10,7,-4.435819137,40.71128922,-4.435819288,40.71129951,-4.435843505,40.71129931,-4.435843355,40.71128901
North_G02_IV28, S10,8,-4.435818987,40.71127893,-4.435819137,40.71128922,-4.435843355,40.71128901,-4.435843204,40.71127872
North_G02_IV28, S10,9,-4.435818836,40.71126864,-4.435818987,40.71127893,-4.435843204,40.71127872,-4.435843054,40.71126843
North_G02_IV28, S10,10,-4.435818686,40.71125835,-4.435818836,40.71126864,-4.435843054,40.71126843,-4.435842903,40.71125814
North_G02_IV28, S10,1,-4.435819999,40.7113522,-4.435820103,40.7113624,-4.435844321,40.71136225,-4.435844217,40.71135205
North_G02_IV28, S10,2,-4.435819894,40.711342,-4.435819999,40.7113522,-4.435844217,40.71135205,-4.435844112,40.71134186
North_G02_IV28, S11,23,-4.435810146,40.71080425,-4.435810353,40.71081456,-4.435834148,40.71081428,-4.435833941,40.71080397
North_G02_IV28, S11,24,-4.435809939,40.71079393,-4.435810146,40.71080425,-4.435833941,40.71080397,-4.435833734,40.71079366
North_G02_IV28, S11,25,-4.435809733,40.71078362,-4.435809939,40.71079393,-4.435833734,40.71079366,-4.435833527,40.71078335
North_G02_IV28, S11,26,-4.435809526,40.71077331,-4.435809733,40.71078362,-4.435833527,40.71078335,-4.435833321,40.71077304
North_G02_IV28, S11,27,-4.435809319,40.710763,-4.435809526,40.71077331,-4.435833321,40.71077304,-4.435833114,40.71076272
North_G02_IV28, S11,28,-4.435809112,40.71075269,-4.435809319,40.710763,-4.435833114,40.71076272,-4.435832907,40.71075241
North_G02_IV28, S11,29,-4.435808905,40.71074237,-4.435809112,40.71075269,-4.435832907,40.71075241,-4.4358327,40.7107421
North_G02_IV28, S11,16,-4.435811725,40.7108773,-4.435811931,40.7108875,-4.435835726,40.71088722,-4.435835519,40.71087702
North_G02_IV28, S11,17,-4.435811518,40.7108671,-4.435811725,40.7108773,-4.435835519,40.71087702,-4.435835312,40.71086682
North_G02_IV28, S11,18,-4.435811311,40.7108569,-4.435811518,40.7108671,-4.435835312,40.71086682,-4.435835105,40.71085662
North_G02_IV28, S11,19,-4.435811104,40.7108467,-4.435811311,40.7108569,-4.435835105,40.71085662,-4.435834899,40.71084642
North_G02_IV28, S11,20,-4.435810897,40.7108365,-4.435811104,40.7108467,-4.435834899,40.71084642,-4.435834692,40.71083622
North_G02_IV28, S11,21,-4.435810691,40.7108263,-4.435810897,40.7108365,-4.435834692,40.71083622,-4.435834485,40.71082602
North_G02_IV28, S11,22,-4.435810484,40.71081609,-4.435810691,40.7108263,-4.435834485,40.71082602,-4.435834278,40.71081582
North_G02_IV28, S11,9,-4.435813144,40.71096495,-4.435813314,40.71097517,-4.435837531,40.71097494,-4.435837361,40.71096472
North_G02_IV28, S11,10,-4.435812974,40.71095473,-4.435813144,40.71096495,-4.435837361,40.71096472,-4.435837191,40.7109545
North_G02_IV28, S11,11,-4.435812804,40.71094451,-4.435812974,40.71095473,-4.435837191,40.7109545,-4.435837021,40.71094428
North_G02_IV28, S11,12,-4.435812634,40.71093429,-4.435812804,40.71094451,-4.435837021,40.71094428,-4.435836851,40.71093406
North_G02_IV28, S11,13,-4.435812464,40.71092407,-4.435812634,40.71093429,-4.435836851,40.71093406,-4.435836681,40.71092384
North_G02_IV28, S11,14,-4.435812294,40.71091385,-4.435812464,40.71092407,-4.435836681,40.71092384,-4.435836511,40.71091361
North_G02_IV28, S11,15,-4.435812124,40.71090362,-4.435812294,40.71091385,-4.435836511,40.71091361,-4.435836341,40.71090339
North_G02_IV28, S11,1,-4.435814228,40.71104848,-4.435814345,40.71105877,-4.435838562,40.71105861,-4.435838446,40.71104833
North_G02_IV28, S11,2,-4.435814112,40.7110382,-4.435814228,40.71104848,-4.435838446,40.71104833,-4.43583833,40.71103804
North_G02_IV28, S11,3,-4.435813996,40.71102791,-4.435814112,40.7110382,-4.43583833,40.71103804,-4.435838214,40.71102776
North_G02_IV28, S11,4,-4.43581388,40.71101763,-4.435813996,40.71102791,-4.435838214,40.71102776,-4.435838098,40.71101747
North_G02_IV28, S11,5,-4.435813764,40.71100735,-4.43581388,40.71101763,-4.435838098,40.71101747,-4.435837982,40.71100719
North_G02_IV28, S11,6,-4.435813648,40.71099706,-4.435813764,40.71100735,-4.435837982,40.71100719,-4.435837865,40.7109969
North_G02_IV28, S11,7,-4.435813531,40.71098678,-4.435813648,40.71099706,-4.435837865,40.7109969,-4.435837749,40.71098662
North_G02_IV28, S11,8,-4.435813415,40.71097649,-4.435813531,40.71098678,-4.435837749,40.71098662,-4.435837633,40.71097634
North_G02_IV28, S12,28,-4.435803714,40.71044931,-4.435804011,40.71045946,-4.435827803,40.71045906,-4.435827506,40.71044891
North_G02_IV28, S12,29,-4.435803417,40.71043916,-4.435803714,40.71044931,-4.435827506,40.71044891,-4.435827209,40.71043876
North_G02_IV28, S12,21,-4.435805317,40.71052268,-4.435805546,40.71053295,-4.43582934,40.71053265,-4.43582911,40.71052238
North_G02_IV28, S12,22,-4.435805087,40.71051241,-4.435805317,40.71052268,-4.43582911,40.71052238,-4.435828881,40.71051211
North_G02_IV28, S12,23,-4.435804858,40.71050214,-4.435805087,40.71051241,-4.435828881,40.71051211,-4.435828652,40.71050184
North_G02_IV28, S12,24,-4.435804628,40.71049187,-4.435804858,40.71050214,-4.435828652,40.71050184,-4.435828422,40.71049157
North_G02_IV28, S12,25,-4.435804399,40.71048161,-4.435804628,40.71049187,-4.435828422,40.71049157,-4.435828193,40.7104813
North_G02_IV28, S12,26,-4.43580417,40.71047134,-4.435804399,40.71048161,-4.435828193,40.7104813,-4.435827963,40.71047103
North_G02_IV28, S12,27,-4.43580394,40.71046107,-4.43580417,40.71047134,-4.435827963,40.71047103,-4.435827734,40.71046076
North_G02_IV28, S12,12,-4.435806899,40.71061641,-4.43580707,40.71062666,-4.435830866,40.71062643,-4.435830695,40.71061619
North_G02_IV28, S12,13,-4.435806728,40.71060617,-4.435806899,40.71061641,-4.435830695,40.71061619,-4.435830524,40.71060594
North_G02_IV28, S12,14,-4.435806557,40.71059593,-4.435806728,40.71060617,-4.435830524,40.71060594,-4.435830353,40.7105957
North_G02_IV28, S12,15,-4.435806386,40.71058569,-4.435806557,40.71059593,-4.435830353,40.7105957,-4.435830182,40.71058546
North_G02_IV28, S12,16,-4.435806215,40.71057545,-4.435806386,40.71058569,-4.435830182,40.71058546,-4.435830011,40.71057522
North_G02_IV28, S12,17,-4.435806045,40.71056521,-4.435806215,40.71057545,-4.435830011,40.71057522,-4.43582984,40.71056498
North_G02_IV28, S12,18,-4.435805874,40.71055497,-4.435806045,40.71056521,-4.43582984,40.71056498,-4.435829669,40.71055474
North_G02_IV28, S12,19,-4.435805703,40.71054472,-4.435805874,40.71055497,-4.435829669,40.71055474,-4.435829498,40.7105445
North_G02_IV28, S12,20,-4.435805532,40.71053448,-4.435805703,40.71054472,-4.435829498,40.7105445,-4.435829327,40.71053425
North_G02_IV28, S12,3,-4.435808428,40.71070998,-4.435808599,40.7107202,-4.435832395,40.71071997,-4.435832224,40.71070976
North_G02_IV28, S12,4,-4.435808257,40.71069977,-4.435808428,40.71070998,-4.435832224,40.71070976,-4.435832053,40.71069954
North_G02_IV28, S12,5,-4.435808086,40.71068956,-4.435808257,40.71069977,-4.435832053,40.71069954,-4.435831882,40.71068933
North_G02_IV28, S12,6,-4.435807915,40.71067935,-4.435808086,40.71068956,-4.435831882,40.71068933,-4.435831711,40.71067912
North_G02_IV28, S12,7,-4.435807744,40.71066913,-4.435807915,40.71067935,-4.435831711,40.71067912,-4.43583154,40.7106689
North_G02_IV28, S12,8,-4.435807573,40.71065892,-4.435807744,40.71066913,-4.43583154,40.7106689,-4.435831369,40.71065869
North_G02_IV28, S12,9,-4.435807402,40.71064871,-4.435807573,40.71065892,-4.435831369,40.71065869,-4.435831198,40.71064848
North_G02_IV28, S12,10,-4.435807231,40.71063849,-4.435807402,40.71064871,-4.435831198,40.71064848,-4.435831027,40.71063827
North_G02_IV28, S12,11,-4.43580706,40.71062828,-4.435807231,40.71063849,-4.435831027,40.71063827,-4.435830856,40.71062805
North_G02_IV28, S12,1,-4.435808743,40.71073217,-4.43580904,40.71074233,-4.435832832,40.71074193,-4.435832535,40.71073177
North_G02_IV28, S12,2,-4.435808446,40.71072202,-4.435808743,40.71073217,-4.435832535,40.71073177,-4.435832238,40.71072162
North_G02_IV28, S13,29,-4.435747958,40.71188888,-4.435748206,40.71189919,-4.435772224,40.71189885,-4.435771976,40.71188855
North_G02_IV28, S13,20,-4.435750097,40.71198312,-4.435750332,40.71199341,-4.435774351,40.7119931,-4.435774116,40.71198281
North_G02_IV28, S13,21,-4.435749862,40.71197283,-4.435750097,40.71198312,-4.435774116,40.71198281,-4.435773881,40.71197251
North_G02_IV28, S13,22,-4.435749627,40.71196253,-4.435749862,40.71197283,-4.435773881,40.71197251,-4.435773645,40.71196222
North_G02_IV28, S13,23,-4.435749391,40.71195224,-4.435749627,40.71196253,-4.435773645,40.71196222,-4.43577341,40.71195193
North_G02_IV28, S13,24,-4.435749156,40.71194195,-4.435749391,40.71195224,-4.43577341,40.71195193,-4.435773175,40.71194163
North_G02_IV28, S13,25,-4.435748921,40.71193165,-4.435749156,40.71194195,-4.435773175,40.71194163,-4.43577294,40.71193134
North_G02_IV28, S13,26,-4.435748686,40.71192136,-4.435748921,40.71193165,-4.43577294,40.71193134,-4.435772705,40.71192105
North_G02_IV28, S13,27,-4.435748451,40.71191107,-4.435748686,40.71192136,-4.435772705,40.71192105,-4.43577247,40.71191075
North_G02_IV28, S13,28,-4.435748216,40.71190078,-4.435748451,40.71191107,-4.43577247,40.71191075,-4.435772234,40.71190046
North_G02_IV28, S13,11,-4.43575177,40.71207693,-4.435751962,40.7120872,-4.435775982,40.71208694,-4.43577579,40.71207667
North_G02_IV28, S13,12,-4.435751578,40.71206666,-4.43575177,40.71207693,-4.43577579,40.71207667,-4.435775598,40.7120664
North_G02_IV28, S13,13,-4.435751386,40.71205639,-4.435751578,40.71206666,-4.435775598,40.7120664,-4.435775406,40.71205613
North_G02_IV28, S13,14,-4.435751194,40.71204612,-4.435751386,40.71205639,-4.435775406,40.71205613,-4.435775214,40.71204586
North_G02_IV28, S13,15,-4.435751002,40.71203585,-4.435751194,40.71204612,-4.435775214,40.71204586,-4.435775022,40.7120356
North_G02_IV28, S13,16,-4.43575081,40.71202559,-4.435751002,40.71203585,-4.435775022,40.7120356,-4.435774829,40.71202533
North_G02_IV28, S13,17,-4.435750617,40.71201532,-4.43575081,40.71202559,-4.435774829,40.71202533,-4.435774637,40.71201506
North_G02_IV28, S13,18,-4.435750425,40.71200505,-4.435750617,40.71201532,-4.435774637,40.71201506,-4.435774445,40.71200479
North_G02_IV28, S13,19,-4.435750233,40.71199478,-4.435750425,40.71200505,-4.435774445,40.71200479,-4.435774253,40.71199452
North_G02_IV28, S13,3,-4.435753296,40.71216057,-4.435753498,40.71217081,-4.435777518,40.71217054,-4.435777316,40.7121603
North_G02_IV28, S13,4,-4.435753095,40.71215033,-4.435753296,40.71216057,-4.435777316,40.7121603,-4.435777114,40.71215005
North_G02_IV28, S13,5,-4.435752893,40.71214009,-4.435753095,40.71215033,-4.435777114,40.71215005,-4.435776913,40.71213981
North_G02_IV28, S13,6,-4.435752691,40.71212984,-4.435752893,40.71214009,-4.435776913,40.71213981,-4.435776711,40.71212957
North_G02_IV28, S13,7,-4.435752489,40.7121196,-4.435752691,40.71212984,-4.435776711,40.71212957,-4.435776509,40.71211933
North_G02_IV28, S13,8,-4.435752288,40.71210936,-4.435752489,40.7121196,-4.435776509,40.71211933,-4.435776307,40.71210909
North_G02_IV28, S13,9,-4.435752086,40.71209912,-4.435752288,40.71210936,-4.435776307,40.71210909,-4.435776105,40.71209885
North_G02_IV28, S13,10,-4.435751884,40.71208888,-4.435752086,40.71209912,-4.435776105,40.71209885,-4.435775904,40.71208861
North_G02_IV28, S13,1,-4.43575378,40.71218265,-4.435753904,40.71219289,-4.435777925,40.71219272,-4.435777801,40.71218248
North_G02_IV28, S13,2,-4.435753656,40.71217241,-4.43575378,40.71218265,-4.435777801,40.71218248,-4.435777677,40.71217225
North_G02_IV28, S14,23,-4.435743261,40.71163343,-4.435743478,40.71164372,-4.435767498,40.71164343,-4.43576728,40.71163314
North_G02_IV28, S14,24,-4.435743044,40.71162314,-4.435743261,40.71163343,-4.43576728,40.71163314,-4.435767063,40.71162284
North_G02_IV28, S14,25,-4.435742826,40.71161284,-4.435743044,40.71162314,-4.435767063,40.71162284,-4.435766845,40.71161255
North_G02_IV28, S14,26,-4.435742609,40.71160255,-4.435742826,40.71161284,-4.435766845,40.71161255,-4.435766628,40.71160226
North_G02_IV28, S14,27,-4.435742391,40.71159226,-4.435742609,40.71160255,-4.435766628,40.71160226,-4.43576641,40.71159196
North_G02_IV28, S14,28,-4.435742174,40.71158196,-4.435742391,40.71159226,-4.43576641,40.71159196,-4.435766193,40.71158167
North_G02_IV28, S14,29,-4.435741956,40.71157167,-4.435742174,40.71158196,-4.435766193,40.71158167,-4.435765976,40.71157138
North_G02_IV28, S14,16,-4.435744734,40.71170691,-4.435744929,40.7117172,-4.435768949,40.71171694,-4.435768754,40.71170665
North_G02_IV28, S14,17,-4.43574454,40.71169662,-4.435744734,40.71170691,-4.435768754,40.71170665,-4.43576856,40.71169635
North_G02_IV28, S14,18,-4.435744345,40.71168632,-4.43574454,40.71169662,-4.43576856,40.71169635,-4.435768365,40.71168606
North_G02_IV28, S14,19,-4.43574415,40.71167603,-4.435744345,40.71168632,-4.435768365,40.71168606,-4.43576817,40.71167577
North_G02_IV28, S14,20,-4.435743955,40.71166573,-4.43574415,40.71167603,-4.43576817,40.71167577,-4.435767975,40.71166547
North_G02_IV28, S14,21,-4.43574376,40.71165544,-4.435743955,40.71166573,-4.435767975,40.71166547,-4.43576778,40.71165518
North_G02_IV28, S14,22,-4.435743565,40.71164515,-4.43574376,40.71165544,-4.43576778,40.71165518,-4.435767585,40.71164489
North_G02_IV28, S14,9,-4.435746365,40.71179487,-4.43574656,40.71180516,-4.43577058,40.7118049,-4.435770385,40.71179461
North_G02_IV28, S14,10,-4.435746171,40.71178457,-4.435746365,40.71179487,-4.435770385,40.71179461,-4.43577019,40.71178431
North_G02_IV28, S14,11,-4.435745976,40.71177428,-4.435746171,40.71178457,-4.43577019,40.71178431,-4.435769996,40.71177402
North_G02_IV28, S14,12,-4.435745781,40.71176399,-4.435745976,40.71177428,-4.435769996,40.71177402,-4.435769801,40.71176373
North_G02_IV28, S14,13,-4.435745586,40.71175369,-4.435745781,40.71176399,-4.435769801,40.71176373,-4.435769606,40.71175343
North_G02_IV28, S14,14,-4.435745391,40.7117434,-4.435745586,40.71175369,-4.435769606,40.71175343,-4.435769411,40.71174314
North_G02_IV28, S14,15,-4.435745196,40.71173311,-4.435745391,40.7117434,-4.435769411,40.71174314,-4.435769216,40.71173284
North_G02_IV28, S14,1,-4.435748045,40.71187837,-4.435748243,40.71188862,-4.435772263,40.71188836,-4.435772065,40.7118781
North_G02_IV28, S14,2,-4.435747847,40.71186811,-4.435748045,40.71187837,-4.435772065,40.7118781,-4.435771867,40.71186785
North_G02_IV28, S14,3,-4.435747649,40.71185786,-4.435747847,40.71186811,-4.435771867,40.71186785,-4.435771669,40.71185759
North_G02_IV28, S14,4,-4.435747451,40.7118476,-4.435747649,40.71185786,-4.435771669,40.71185759,-4.435771471,40.71184733
North_G02_IV28, S14,5,-4.435747253,40.71183734,-4.435747451,40.7118476,-4.435771471,40.71184733,-4.435771273,40.71183708
North_G02_IV28, S14,6,-4.435747055,40.71182709,-4.435747253,40.71183734,-4.435771273,40.71183708,-4.435771075,40.71182682
North_G02_IV28, S14,7,-4.435746858,40.71181683,-4.435747055,40.71182709,-4.435771075,40.71182682,-4.435770877,40.71181657
North_G02_IV28, S14,8,-4.43574666,40.71180658,-4.435746858,40.71181683,-4.435770877,40.71181657,-4.435770679,40.71180631
North_G02_IV28, S15,28,-4.435736515,40.71127828,-4.435736807,40.71128852,-4.435760824,40.71128813,-4.435760532,40.71127789
North_G02_IV28, S15,29,-4.435736224,40.71126804,-4.435736515,40.71127828,-4.435760532,40.71127789,-4.435760241,40.71126765
North_G02_IV28, S15,21,-4.435737915,40.71135141,-4.435738121,40.71136166,-4.435762141,40.71136138,-4.435761934,40.71135113
North_G02_IV28, S15,22,-4.435737709,40.71134116,-4.435737915,40.71135141,-4.435761934,40.71135113,-4.435761728,40.71134088
North_G02_IV28, S15,23,-4.435737502,40.71133091,-4.435737709,40.71134116,-4.435761728,40.71134088,-4.435761522,40.71133063
North_G02_IV28, S15,24,-4.435737296,40.71132065,-4.435737502,40.71133091,-4.435761522,40.71133063,-4.435761316,40.71132038
North_G02_IV28, S15,25,-4.43573709,40.7113104,-4.435737296,40.71132065,-4.435761316,40.71132038,-4.43576111,40.71131013
North_G02_IV28, S15,26,-4.435736884,40.71130015,-4.43573709,40.7113104,-4.43576111,40.71131013,-4.435760903,40.71129987
North_G02_IV28, S15,27,-4.435736678,40.7112899,-4.435736884,40.71130015,-4.435760903,40.71129987,-4.435760697,40.71128962
North_G02_IV28, S15,12,-4.435739549,40.71144565,-4.43573975,40.71145596,-4.435763772,40.71145569,-4.43576357,40.71144538
North_G02_IV28, S15,13,-4.435739347,40.71143534,-4.435739549,40.71144565,-4.43576357,40.71144538,-4.435763369,40.71143507
North_G02_IV28, S15,14,-4.435739145,40.71142504,-4.435739347,40.71143534,-4.435763369,40.71143507,-4.435763167,40.71142477
North_G02_IV28, S15,15,-4.435738943,40.71141473,-4.435739145,40.71142504,-4.435763167,40.71142477,-4.435762965,40.71141446
North_G02_IV28, S15,16,-4.435738741,40.71140442,-4.435738943,40.71141473,-4.435762965,40.71141446,-4.435762763,40.71140415
North_G02_IV28, S15,17,-4.43573854,40.71139412,-4.435738741,40.71140442,-4.435762763,40.71140415,-4.435762561,40.71139385
North_G02_IV28, S15,18,-4.435738338,40.71138381,-4.43573854,40.71139412,-4.435762561,40.71139385,-4.43576236,40.71138354
North_G02_IV28, S15,19,-4.435738136,40.7113735,-4.435738338,40.71138381,-4.43576236,40.71138354,-4.435762158,40.71137323
North_G02_IV28, S15,20,-4.435737934,40.7113632,-4.435738136,40.7113735,-4.435762158,40.71137323,-4.435761956,40.71136293
North_G02_IV28, S15,3,-4.435741414,40.71153946,-4.435741628,40.71154972,-4.435765647,40.71154944,-4.435765434,40.71153918
North_G02_IV28, S15,4,-4.4357412,40.7115292,-4.435741414,40.71153946,-4.435765434,40.71153918,-4.43576522,40.71152892
North_G02_IV28, S15,5,-4.435740987,40.71151894,-4.4357412,40.7115292,-4.43576522,40.71152892,-4.435765006,40.71151866
North_G02_IV28, S15,6,-4.435740773,40.71150868,-4.435740987,40.71151894,-4.435765006,40.71151866,-4.435764793,40.71150839
North_G02_IV28, S15,7,-4.43574056,40.71149842,-4.435740773,40.71150868,-4.435764793,40.71150839,-4.435764579,40.71149813
North_G02_IV28, S15,8,-4.435740346,40.71148816,-4.43574056,40.71149842,-4.435764579,40.71149813,-4.435764365,40.71148787
North_G02_IV28, S15,9,-4.435740132,40.7114779,-4.435740346,40.71148816,-4.435764365,40.71148787,-4.435764152,40.71147761
North_G02_IV28, S15,10,-4.435739919,40.71146764,-4.435740132,40.7114779,-4.435764152,40.71147761,-4.435763938,40.71146735
North_G02_IV28, S15,11,-4.435739705,40.71145738,-4.435739919,40.71146764,-4.435763938,40.71146735,-4.435763724,40.71145709
North_G02_IV28, S15,1,-4.43574188,40.71156152,-4.435742171,40.71157188,-4.435766188,40.71157149,-4.435765897,40.71156113
North_G02_IV28, S15,2,-4.435741588,40.71155115,-4.43574188,40.71156152,-4.435765897,40.71156113,-4.435765605,40.71155077
North_G02_IV29, S01,25,-4.4356608,40.71161316,-4.435660967,40.71162344,-4.435684987,40.71162322,-4.435684821,40.71161293
North_G02_IV29, S01,26,-4.435660633,40.71160288,-4.4356608,40.71161316,-4.435684821,40.71161293,-4.435684654,40.71160265
North_G02_IV29, S01,27,-4.435660466,40.71159259,-4.435660633,40.71160288,-4.435684654,40.71160265,-4.435684487,40.71159237
North_G02_IV29, S01,28,-4.4356603,40.71158231,-4.435660466,40.71159259,-4.435684487,40.71159237,-4.43568432,40.71158209
North_G02_IV29, S01,29,-4.435660133,40.71157203,-4.4356603,40.71158231,-4.43568432,40.71158209,-4.435684153,40.71157181
North_G02_IV29, S01,18,-4.435662824,40.71170128,-4.435663036,40.7117116,-4.435687056,40.71171131,-4.435686844,40.711701
North_G02_IV29, S01,19,-4.435662612,40.71169097,-4.435662824,40.71170128,-4.435686844,40.711701,-4.435686631,40.71169069
North_G02_IV29, S01,20,-4.4356624,40.71168066,-4.435662612,40.71169097,-4.435686631,40.71169069,-4.435686419,40.71168038
North_G02_IV29, S01,21,-4.435662187,40.71167035,-4.4356624,40.71168066,-4.435686419,40.71168038,-4.435686207,40.71167006
North_G02_IV29, S01,22,-4.435661975,40.71166003,-4.435662187,40.71167035,-4.435686207,40.71167006,-4.435685994,40.71165975
North_G02_IV29, S01,23,-4.435661763,40.71164972,-4.435661975,40.71166003,-4.435685994,40.71165975,-4.435685782,40.71164944
North_G02_IV29, S01,24,-4.43566155,40.71163941,-4.435661763,40.71164972,-4.435685782,40.71164944,-4.43568557,40.71163912
North_G02_IV29, S01,9,-4.435664745,40.71179533,-4.435664955,40.7118056,-4.435688974,40.71180532,-4.435688764,40.71179505
North_G02_IV29, S01,10,-4.435664534,40.71178506,-4.435664745,40.71179533,-4.435688764,40.71179505,-4.435688554,40.71178477
North_G02_IV29, S01,11,-4.435664324,40.71177478,-4.435664534,40.71178506,-4.435688554,40.71178477,-4.435688343,40.7117745
North_G02_IV29, S01,12,-4.435664113,40.71176451,-4.435664324,40.71177478,-4.435688343,40.7117745,-4.435688133,40.71176423
North_G02_IV29, S01,13,-4.435663903,40.71175424,-4.435664113,40.71176451,-4.435688133,40.71176423,-4.435687922,40.71175395
North_G02_IV29, S01,14,-4.435663692,40.71174396,-4.435663903,40.71175424,-4.435687922,40.71175395,-4.435687712,40.71174368
North_G02_IV29, S01,15,-4.435663482,40.71173369,-4.435663692,40.71174396,-4.435687712,40.71174368,-4.435687501,40.71173341
North_G02_IV29, S01,16,-4.435663271,40.71172342,-4.435663482,40.71173369,-4.435687501,40.71173341,-4.435687291,40.71172314
North_G02_IV29, S01,17,-4.435663061,40.71171315,-4.435663271,40.71172342,-4.435687291,40.71172314,-4.43568708,40.71171286
North_G02_IV29, S01,3,-4.435666172,40.71185845,-4.435666379,40.71186872,-4.435690399,40.71186845,-4.435690192,40.71185817
North_G02_IV29, S01,4,-4.435665966,40.71184817,-4.435666172,40.71185845,-4.435690192,40.71185817,-4.435689985,40.7118479
North_G02_IV29, S01,5,-4.435665759,40.7118379,-4.435665966,40.71184817,-4.435689985,40.7118479,-4.435689778,40.71183762
North_G02_IV29, S01,6,-4.435665552,40.71182762,-4.435665759,40.7118379,-4.435689778,40.71183762,-4.435689572,40.71182735
North_G02_IV29, S01,7,-4.435665345,40.71181735,-4.435665552,40.71182762,-4.435689572,40.71182735,-4.435689365,40.71181707
North_G02_IV29, S01,8,-4.435665138,40.71180707,-4.435665345,40.71181735,-4.435689365,40.71181707,-4.435689158,40.7118068
North_G02_IV29, S01,1,-4.435666486,40.71188049,-4.435666734,40.7118908,-4.435690752,40.71189047,-4.435690504,40.71188016
North_G02_IV29, S01,2,-4.435666238,40.71187019,-4.435666486,40.71188049,-4.435690504,40.71188016,-4.435690256,40.71186985
North_G02_IV29, S02,28,-4.435654985,40.71127851,-4.435655246,40.7112885,-4.435679848,40.71128813,-4.435679588,40.71127814
North_G02_IV29, S02,29,-4.435654724,40.71126851,-4.435654985,40.71127851,-4.435679588,40.71127814,-4.435679327,40.71126814
North_G02_IV29, S02,21,-4.435656581,40.71135171,-4.435656748,40.71136198,-4.435680769,40.71136175,-4.435680602,40.71135148
North_G02_IV29, S02,22,-4.435656414,40.71134144,-4.435656581,40.71135171,-4.435680602,40.71135148,-4.435680434,40.71134121
North_G02_IV29, S02,23,-4.435656247,40.71133117,-4.435656414,40.71134144,-4.435680434,40.71134121,-4.435680267,40.71133094
North_G02_IV29, S02,24,-4.435656079,40.7113209,-4.435656247,40.71133117,-4.435680267,40.71133094,-4.4356801,40.71132067
North_G02_IV29, S02,25,-4.435655912,40.71131063,-4.435656079,40.7113209,-4.4356801,40.71132067,-4.435679933,40.7113104
North_G02_IV29, S02,26,-4.435655745,40.71130036,-4.435655912,40.71131063,-4.435679933,40.7113104,-4.435679765,40.71130013
North_G02_IV29, S02,27,-4.435655578,40.71129009,-4.435655745,40.71130036,-4.435679765,40.71130013,-4.435679598,40.71128986
North_G02_IV29, S02,12,-4.435657887,40.71144596,-4.435658031,40.71145627,-4.435682053,40.71145607,-4.435681908,40.71144577
North_G02_IV29, S02,13,-4.435657742,40.71143566,-4.435657887,40.71144596,-4.435681908,40.71144577,-4.435681764,40.71143547
North_G02_IV29, S02,14,-4.435657598,40.71142536,-4.435657742,40.71143566,-4.435681764,40.71143547,-4.435681619,40.71142516
North_G02_IV29, S02,15,-4.435657453,40.71141505,-4.435657598,40.71142536,-4.435681619,40.71142516,-4.435681475,40.71141486
North_G02_IV29, S02,16,-4.435657309,40.71140475,-4.435657453,40.71141505,-4.435681475,40.71141486,-4.43568133,40.71140455
North_G02_IV29, S02,17,-4.435657164,40.71139444,-4.435657309,40.71140475,-4.43568133,40.71140455,-4.435681186,40.71139425
North_G02_IV29, S02,18,-4.43565702,40.71138414,-4.435657164,40.71139444,-4.435681186,40.71139425,-4.435681041,40.71138395
North_G02_IV29, S02,19,-4.435656875,40.71137384,-4.43565702,40.71138414,-4.435681041,40.71138395,-4.435680897,40.71137364
North_G02_IV29, S02,20,-4.43565673,40.71136353,-4.435656875,40.71137384,-4.435680897,40.71137364,-4.435680752,40.71136334
North_G02_IV29, S02,3,-4.435659715,40.71154003,-4.435659904,40.71155031,-4.435683924,40.71155005,-4.435683735,40.71153978
North_G02_IV29, S02,4,-4.435659526,40.71152976,-4.435659715,40.71154003,-4.435683735,40.71153978,-4.435683546,40.71152951
North_G02_IV29, S02,5,-4.435659337,40.71151949,-4.435659526,40.71152976,-4.435683546,40.71152951,-4.435683357,40.71151923
North_G02_IV29, S02,6,-4.435659148,40.71150921,-4.435659337,40.71151949,-4.435683357,40.71151923,-4.435683168,40.71150896
North_G02_IV29, S02,7,-4.435658959,40.71149894,-4.435659148,40.71150921,-4.435683168,40.71150896,-4.435682979,40.71149869
North_G02_IV29, S02,8,-4.43565877,40.71148867,-4.435658959,40.71149894,-4.435682979,40.71149869,-4.43568279,40.71148841
North_G02_IV29, S02,9,-4.435658582,40.7114784,-4.43565877,40.71148867,-4.43568279,40.71148841,-4.435682602,40.71147814
North_G02_IV29, S02,10,-4.435658393,40.71146812,-4.435658582,40.7114784,-4.435682602,40.71147814,-4.435682413,40.71146787
North_G02_IV29, S02,11,-4.435658204,40.71145785,-4.435658393,40.71146812,-4.435682413,40.71146787,-4.435682224,40.7114576
North_G02_IV29, S02,1,-4.435659946,40.71156182,-4.435660026,40.711572,-4.435684048,40.71157189,-4.435683968,40.71156171
North_G02_IV29, S02,2,-4.435659866,40.71155164,-4.435659946,40.71156182,-4.435683968,40.71156171,-4.435683888,40.71155153
North_G02_IV29, S03,25,-4.435578864,40.71161477,-4.435579058,40.71162506,-4.435603078,40.7116248,-4.435602884,40.71161451
